content,like,rcount,sex,mid,diag,好,乐,哀,怒,惧,恶,惊,pos,neg
孩子们，我最近发现有很多喜欢我的球迷为我洗白，我哟西快感动到哭了，我一定下次一定会在他的面前展现我的高玩球技！,4,0,男,586721316,原评论,4,0,0,0,0,0,0,3,0
是牢大肘了哟西腹股沟，裁判判罚点球，牢大怕了坐直升机🚁逃跑，不小心被点球打到直升机了[笑哭],3,1,男,37043657,原评论,0,0,0,0,1,1,0,1,1
难道你真的是天才[惊讶],0,0,保密,509539859,原评论,1,0,0,0,0,0,1,1,1
黑西铠甲合体！,1,0,保密,387116853,原评论,0,0,0,0,0,0,0,0,0
不看球,1,0,女,1062341600,原评论,0,0,0,0,0,0,0,0,0
孩子们我回来了,1,0,保密,1852521471,原评论,0,0,0,0,0,0,0,0,0
呦西的身高也算本子里的大高个了！170.不过本子基因是扎实的！,2,0,保密,1113454714,原评论,1,0,0,0,0,1,0,0,0
孩子们我来了,1,0,保密,1213013852,原评论,0,0,0,0,0,0,0,0,0
我一个同学还专门去看了这场比赛，看到一半发朋友圈说梅西不出场大家都在骂街[笑哭][笑哭],3,0,保密,3493298513644281,原评论,0,0,0,0,0,1,0,1,0
我感觉他不如我,1,1,保密,1094262646,原评论,1,0,0,0,0,0,0,0,1
我问你了,0,0,男,290699454,原评论,0,0,0,0,0,0,0,0,0
有一说一，劳大中国行这方面比哟西好多了[笑哭],1,0,保密,430195046,原评论,0,0,0,0,0,0,0,0,0
孩子们 我只是喜欢奥特曼而已[OK],2,1,保密,3493117722364563,原评论,1,0,0,0,0,0,0,2,0
吆西[doge],0,0,男,270447829,原评论,0,0,0,0,0,0,0,0,0
"相比哟西更喜欢牢大
相比劲凉冰红茶，更喜欢经典冰红茶[doge]",1,0,保密,3493277628107649,原评论,3,0,0,0,0,0,0,2,0
你干嘛～哈哈呦,1,0,男,3461563073693782,原评论,0,1,0,0,0,0,0,1,0
那就不得不提下我在小红车上遇到的逆天名字了,0,0,男,520847136,原评论,0,0,0,0,0,0,0,0,0
表达政治立场罢了,1,0,男,277023245,原评论,0,0,0,0,0,1,0,0,1
这次事件后对邓紫棋转粉了,1,1,保密,13728614,原评论,0,0,0,0,0,0,0,0,0
为什么,0,0,保密,1336679115,原评论,0,0,0,0,0,0,0,0,0
他输给我了,1,1,男,675024263,原评论,0,0,0,0,0,0,0,0,0
孩子们这不是我,1,0,男,39625266,原评论,0,0,0,0,0,1,0,0,1
突然想起半年前跨过安保跑去与梅西合照被抓的那个兄弟，现在有何感受[喜极而泣],1,0,保密,184676340,原评论,0,0,0,0,0,0,0,0,1
我第一,2,0,男,65832838,原评论,0,0,0,0,0,0,0,0,0
一等兵里奥·吆西出列！,1,0,保密,1758875688,原评论,0,0,0,0,0,0,0,0,0
看看别人,0,0,保密,473188012,原评论,0,0,0,0,0,0,0,0,0
想你了，牢霉,1,0,男,5939025,原评论,0,0,0,0,0,0,0,0,0
我爱你们,1,0,保密,376969214,原评论,0,0,0,0,0,0,0,0,0
哟西哟西，你滴大大滴[支持],1,0,保密,361752871,原评论,1,0,0,0,0,0,0,0,0
"梅西（x）
波西（√）（社恐+不爱政治）",1,1,男,411839648,原评论,0,0,0,0,0,0,0,0,0
BV1z6421u78w可以看一下这个,0,0,男,411839648,原评论,0,0,0,0,0,0,0,0,0
梅西代言过的东西都坚决不买！,0,0,保密,10419455,原评论,1,0,0,0,0,0,0,1,1
孩子们我回来了,1,0,保密,519891946,原评论,0,0,0,0,0,0,0,0,0
六场比赛只有香港那场没上，也只有香港那场赢了，这不是呦西密最喜欢的控制变量吗[吃瓜],4,0,保密,496848146,原评论,1,0,0,0,0,1,0,1,1
我的阿根廷steam低价出售,1,0,保密,36080285,原评论,0,0,0,0,0,0,0,0,0
来了,1,0,保密,1221846716,原评论,0,0,0,0,0,0,0,0,0
他根本不虚，国内一堆结晶,1,0,保密,355352,原评论,2,0,0,0,0,0,0,0,0
up主新年快乐哦！新年还在帮忙科普，超级敬业！[给心心],2,0,女,1494894,原评论,0,1,0,0,0,0,0,0,0
艹背景音乐还是耀西岛[抠鼻],1,0,男,458205200,原评论,0,0,0,0,0,0,0,0,0
中国网友让我见识到了什么是赛博共用大脑，爱国者启动！[吃瓜],1,0,保密,326969945,原评论,1,0,0,0,0,0,0,0,0
正道的光，照在了大地上！,0,0,保密,1105618099,原评论,1,0,0,0,0,0,0,1,0
大家追C罗吧,1,0,保密,2111837840,原评论,0,0,0,0,0,0,0,0,0
孩子们，这就是我,1,0,保密,3494371435481358,原评论,0,0,0,0,0,0,0,0,0
我想到了C罗在韩国摆臭脸，我觉得大家不要这么在意，毕竟和国家没关系，本来就是一个体育戏子罢了。。,1,0,保密,42620173,原评论,0,0,0,0,0,2,0,1,3
咱们哪里得罪到梅西了？,3,12,男,23084763,原评论,0,0,0,0,0,1,0,0,1
没得罪啊,7,0,保密,401202988,原评论,0,0,0,0,0,1,0,0,1
我们得罪他个屁，他得罪我们才是真的,3,0,女,392606391,原评论,0,0,0,0,0,2,0,0,2
孩子们，我来了[doge],1,0,保密,334369155,原评论,0,0,0,0,0,0,0,0,0
看看这是谁[doge],0,0,保密,1656794170,原评论,0,0,0,0,0,0,0,0,0
《因为他是梅西》,0,2,男,24995801,原评论,0,0,0,0,0,0,0,0,0
合同让公开一直藏着不公开，请问如何解释,1,0,保密,33267794,原评论,0,0,0,0,0,0,0,2,0
回复 @这里是夹头大本营 :因为他是梅西,0,0,男,24995801,原评论,0,0,0,0,0,0,0,2,0
梅西：C罗也干了,1,0,男,206957376,原评论,0,0,0,0,0,0,0,0,0
呦西什么时候陪牢大打篮球,1,0,保密,478397194,原评论,0,0,0,0,0,0,0,0,0
我很不理解，梅西夺冠的时候没人骂他侏儒和五次世界杯才一次夺冠，这事出来后铺天盖地的说,2,0,男,678769282,原评论,1,2,0,0,0,0,0,3,0
难绷,0,0,男,245863744,原评论,0,0,0,0,0,0,0,0,0
这更是点名批评[妙啊],0,0,保密,1514621396,原评论,0,0,0,0,0,1,0,0,1
梅西好像一直不喜欢中国,1,0,保密,549374603,原评论,1,0,0,0,0,0,0,1,0
来看看这个结晶粉,0,0,保密,651129979,原评论,1,0,0,0,0,0,0,0,0
几天不见球王也变黑5类了,1,0,保密,232288870,原评论,0,0,0,0,0,0,0,0,2
没心没积极。,1,0,保密,1250253803,原评论,1,0,0,0,0,0,0,1,0
孩子们我来了,1,0,保密,630861451,原评论,0,0,0,0,0,0,0,0,0
他第一次来中国时，被一位电视主持人当众羞辱矮，他对中国的好感非常低[笑哭],1,1,保密,3461569721665684,原评论,0,0,0,1,0,0,0,1,1
不喜欢就别来，来了还诈骗球迷钱,0,0,保密,3493281333775228,原评论,1,0,0,0,0,1,0,1,0
我晚上11点看视频是115w播放，现在凌晨1点变成了73w是吧，好好好，哟西，b站，大大滴好。,0,0,男,476392403,原评论,0,0,0,0,0,0,0,0,0
"经过这件事以后，C罗与梅西之间,那我还是更喜欢c罗",2,0,男,593743182,原评论,1,0,0,0,0,0,0,1,0
然并卵！国内依然有大量软骨头的zgr会给梅桑洗 继续跪舔它。这就是为什么外国人看不起兔子的原因，因为有太多的软骨头了！,1,1,保密,3494357436992290,原评论,0,0,0,0,0,3,0,1,1
"想你了，牢梅！
我去到你家没找到你[大哭][大哭][大哭]",1,0,男,38441207,原评论,0,0,0,0,0,0,0,0,3
日本人听见此事要高潮了,1,0,保密,3493257115864022,原评论,0,0,0,0,0,0,0,0,0
孩子们，其实我那天去迷你世界踢球了，后来才去东京踢球了,0,0,女,1654418318,原评论,1,0,0,0,0,0,0,0,0
里奥 梅亩,1,0,保密,2087611677,原评论,0,0,0,0,0,0,0,1,0
还是知乎厉害,0,3,男,572375,原评论,0,0,0,0,1,0,0,0,0
回复 @夷羿伐之 :知乎永远离不开（品客）（鸣翠）,1,0,男,572375,原评论,0,0,0,0,0,0,0,2,0
经典扣帽子[保卫萝卜_白眼],1,0,保密,177690627,原评论,2,0,0,0,0,2,0,0,0
我是不懂足球，但我知道里奥哟西[大笑],0,0,保密,114187070,原评论,0,1,0,0,0,0,0,2,0
刚注册的Ins账号,0,0,保密,3546620069153541,原评论,0,0,0,0,0,0,0,0,0
很担心这事会抢了山竹醇导致消防栓患癌的热度,1,0,男,386425752,原评论,0,0,0,0,0,1,0,0,1
梅西应该从来都没有踢赢过中国的任何一支球队吧，没啥了不起的，瞧不起他。,1,0,保密,402006084,原评论,1,0,0,0,0,1,0,1,2
孩子们，想我了吗？,1,1,男,3493136481388814,原评论,0,0,0,0,0,0,0,0,0
想你了,0,0,保密,3494356247906547,原评论,0,0,0,0,0,0,0,0,0
里奥梅亩,1,0,男,504084287,原评论,0,0,0,0,0,0,0,0,0
今年二月四日，梅西所在的俱乐部迈阿密国际受邀赴香港与香港明星队进行友谊赛，香港各界都对梅西这位球王的到来相当重视，无论是前期以梅西为主角的各种宣传，还是香港政府对比赛的赞助与政策支持，直到比赛当天香港政界，商界，文艺界大佬的出席都是给足了诚意与面子，更不用说从全国各地赶来的球迷，可是梅西与迈阿密国际的表现却实在一言难尽啊，不仅临场变卦比赛开始前一刻说没信心。就无法上场，全场在替补席坐着甚至连颁奖典礼上都未曾发言，除此之外还有绕过特手握手，跨过球迷球衣等细节，那这场比赛中梅西的表现不仅严重违背了双方合同中敲定的条款，而且直至本篇文案过程之时呢，梅记忆没有进行个人道歉，也没有在公众场合对此事做出回应，于情于理都实在令人感受不到一丝诚意。反观日本这边，梅西是在香港比赛结束后前往日本的，不仅在比赛之前出席新闻发布会并无大碍日本爆料的梅西参训画面来看，似乎他的身体呢一并无大碍，这一切与前面在中国的举动是判若两人，看上去就是妥妥的差别对待呀，也难怪国内球迷对梅西爆发出强烈不满了,1,0,保密,1071344023,原评论,9,0,1,1,0,5,0,7,9
大概率在日本表现的热情点就会有炮打吧[思考],1,0,保密,488261592,原评论,1,0,0,0,0,0,0,2,0
我看看谁敢黑我？,1,0,男,445827923,原评论,0,0,0,0,0,0,0,0,0
自我意识过剩导致的,1,0,男,28946896,原评论,0,0,0,0,0,0,0,0,1
中国有个说法叫:来都来了，钱没给够想占便宜罢了,1,0,男,28108377,原评论,0,0,0,0,0,1,0,0,2
出发吧传奇机长右巴杨,2,0,男,409917539,原评论,0,0,0,0,0,0,0,0,0
十有八九带着任务来的，表明立场了属于是,1,0,男,91287163,原评论,0,0,0,0,0,0,0,0,0
梅桑，故乡的樱花开了,1,0,保密,1474482780,原评论,0,0,0,0,0,0,0,0,0
游戏,1,0,保密,1672204619,原评论,0,1,0,0,0,0,0,0,0
路上拍的，难绷,0,0,保密,233652326,原评论,0,0,0,0,0,0,0,0,0
吆西,1,0,保密,1187544881,原评论,0,0,0,0,0,0,0,0,0
今天遇到的队友真的哈哈哈哈,0,0,保密,3493088909592868,原评论,0,0,0,0,0,0,0,0,0
这是梅西,0,0,男,39587467,原评论,0,0,0,0,0,0,0,0,0
霍家还是有实力的,1,0,女,1540051853,原评论,0,0,0,0,0,0,0,0,0
说实话，这一幕让我想起了18年的C罗的中国行和韩国行,2,1,保密,1735348830,原评论,0,0,0,0,0,0,0,0,0
我不许你这么说牢二,1,0,女,512467884,原评论,0,0,0,0,0,0,0,0,1
最漢字の一集,2,0,女,431624719,原评论,0,0,0,0,0,0,0,0,0
梅西：其实我早就是日本人了,1,0,男,3546617315592588,原评论,1,0,0,0,0,0,0,0,0
我是梅西铁粉！,1,0,男,1041597734,原评论,0,0,0,0,0,0,0,0,0
里奥是怎么来的，哟西知道,1,3,男,90347835,原评论,0,0,0,0,0,0,0,1,0
外国人名字不都是反过来的 前面是名字 后面才是姓,0,0,男,1001962390,原评论,0,0,0,0,0,0,0,2,0
回复 @冰歌想dn的m :是我孤陋寡闻了，不知道他的本姓[笑哭],0,0,男,90347835,原评论,0,0,0,0,0,1,0,3,0
它本身名字就叫里奥,0,0,女,391701528,原评论,0,0,0,0,0,0,0,0,0
@球王哟西,2,1,保密,1295606630,原评论,0,0,0,0,0,0,0,0,0
啊,0,0,保密,1295606630,原评论,0,0,0,0,0,0,0,0,0
"梅西没出这事儿之前网上有个梗：
说哪怕是梅西来中国踢球，不敬两杯酒，不懂人情世故，你也甭想上场踢一分钟球，更别提当选主力。
现在一看，嘿！还真是！",1,0,保密,313500613,原评论,2,0,0,0,0,2,0,0,0
他就是个踢足球的,1,0,保密,13645746,原评论,0,0,0,0,0,0,0,0,0
為何合約還不公開,1,0,保密,2436202,原评论,0,0,0,0,0,1,0,0,1
牢二这就横空问世了，啊？抽象的脑回路，怎么看都觉得是他反感中国吧，估计背后有金主，也是够了逆天的，要是过两天再去趟韩国那更是绝杀,1,0,男,434746966,原评论,0,0,0,0,0,2,0,0,1
最想不到的一集[脱单doge],0,0,男,474261146,原评论,0,0,0,0,0,0,0,0,1
牢大我真想你了😭,1,0,保密,548119627,原评论,0,0,0,0,0,0,0,0,0
开头这句话好喜感[妙啊],1,0,保密,478437897,原评论,0,0,0,0,0,0,0,1,0
这下更爱牢大了,1,0,保密,3546581630454743,原评论,0,0,0,0,0,0,0,0,0
"这个梗是在大家谴责梅西阶段，使用抗日战争，作为工具谴责的手段。
梅西本人不尊重球迷，但在谴责梅西过程中，一些人也不尊重我们自己被侵略的历史。

日本军服给这片土地带来的伤害，是一个非常严肃和沉痛的事情。
烧杀抢掠带来的伤害程度，也远远比梅西不在香港参赛带来的伤害大得多的多。

在大家的谴责梅西的狂欢中，对日本军服的使用，这些元素逐渐被娱乐化了。
谴责梅西可以有无数中方法，但是一些人，选择了，不尊重自己历史的一种。",1,1,保密,170286341,原评论,5,2,4,0,0,2,0,6,9
娱乐化个p，这是把梅西的行为和态度与鬼子关联到一起，起到强化梅西负面形象的作用[藏狐],1,0,保密,667351865,原评论,0,1,0,0,0,2,0,1,1
插兜滴感觉大大滴好,2,0,保密,361491799,原评论,0,0,0,0,0,0,0,0,0
科比我想你乐😭,1,0,保密,1526447092,原评论,0,0,0,0,0,0,0,0,0
我永远支持李梅,1,0,保密,350951335,原评论,1,0,0,0,0,0,0,0,0
牢字辈新添大将,1,0,保密,1936992723,原评论,0,0,0,0,0,0,0,0,0
还是牢大好，这几年这么多人塌房牢大却一点黑料没传出来[doge],1,0,保密,630426813,原评论,0,1,0,0,0,0,0,0,0
这里说明一下，梅西当时是真的生病了无法上场，梅西本人已经发帖证实了，不要因这回事陷入舆论的泥潭。,1,0,男,1387143396,原评论,0,0,1,0,0,1,0,1,4
孩子们暗区真好玩[doge],0,0,保密,1298026416,原评论,0,0,0,0,0,0,0,0,0
梅西，无论他们怎么黑你，三国杀永远支持你,1,0,保密,3493283250571966,原评论,1,0,0,0,0,0,0,0,0
是香港的医院不靠谱了，还是梅西需要小日本的贴贴才舒服[呆],1,0,男,377587419,原评论,0,1,0,0,0,0,0,1,0
世界杯输的不冤，当年你以为爆冷门，实际上沙特早已胜券在握,2,0,保密,157487198,原评论,0,0,0,0,0,0,0,0,0
这回我力挺C罗，可以看一眼C罗中国行的实况，一路上都是对中国球迷跟兄弟一样，因伤踢不了比赛，亲自说一定一定会补回来，这样的球星值得我们尊敬，但梅西呢？看见球迷敢看见史一样，如果没有巴塞罗那，你根本就没有资格当上球星，小罗力挺你，你却退队巴塞罗那，行，你去巴黎圣日耳曼也行，结果你又搞出什么，退队？去一个毫不知名的美国球队？行，我们忍了，我们一忍再忍，真就忍不了你这次中国行，柠檬的你是来度假，还是来中国行的呀？搁那儿一坐，坐90分钟，辜负了重大球迷的期望，一张票一亿块钱呐，甜蜜的还不如上电视上看，这回梅西做的真是过分了，其实世界杯的话，没有劳塔罗、没有迪马利亚、没有大马丁你能赢吗？现在我脱粉了，以后粉C罗了，但也不代表我对阿根廷球员全部抗拒，但是出现这种情况我一定会脱粉。,1,0,保密,3493114759088410,原评论,10,1,0,0,0,4,0,6,10
加油梅西，不管别人怎么黑你，我们始终支持你！爱来自三国杀[爱心][爱心][爱心],1,0,保密,1051001696,原评论,4,0,0,0,0,0,0,3,1
梅西永远是我的偶像，如果没有梅西我也不会喜欢上足球，也不会热爱足球这项运动，我知道他有错，但他永远都是我的偶像，我喜欢的是梅西轻松的盘带，美妙的过人，我不会因为任何原因动摇梅西在我心中的地位，他永远是球王，至少在我心中，他永远是！我看了10年梅西我也喜欢了10年足球，从巴萨到巴黎又到迈阿密没有梅西我也不会在校队，不会如此热爱一项运动，我是理性的，不是盲目的跟风辱骂，也不会麻木的崇拜，我知道的是他是我心中唯一的，最好的足球先生，最好的球王。5毛钱一条，复制后把括号删除，截图有奖,1,0,保密,13166788,原评论,12,1,0,0,0,5,0,14,14
里奥·哟西,1,0,保密,1716676279,原评论,0,0,0,0,0,0,0,0,0
【英国BBC报道梅西事件-哔哩哔哩】 https://b23.tv/ZlR3y4S,1,0,保密,44764172,原评论,0,0,0,0,0,0,0,1,0
哟西,1,0,男,346702030,原评论,0,0,0,0,0,0,0,0,0
哟西哟西！,1,0,男,2107004656,原评论,0,0,0,0,0,0,0,0,0
实事求是地讲，日本足球亚洲第一。,1,0,保密,164905800,原评论,1,0,0,0,0,0,0,0,0
闹钟闹麻了,1,0,保密,108869656,原评论,0,0,0,0,0,0,0,0,0
有没有可能是梅西来北京的时候被国人吓出心理阴影导致他故意疏远国人，毕竟粉迷蹲点冲场互动太吓人了[思考],1,0,保密,2059783246,原评论,0,0,1,0,1,1,0,1,4
"梅西事件
成功地掩盖了 731的热度，
原本，731在外网的的讨论热度非常高，
可如今，
外网都在谈梅西事件，
外媒也都在助力
用梅西事件盖住731的热度，
梅西及其团队，
在配合美日的舆论攻势。[保佑][保佑]",1,0,男,1722270878,原评论,3,1,1,0,0,0,0,2,0
感觉人们挺擅长创造神又把神推下去，我不好说，但这件事他站在咱对面，就没什么可说的了,1,1,保密,21274375,原评论,2,0,0,0,0,1,0,2,1
客观对错无所谓，立场不对就是黑,1,0,男,573843396,原评论,0,0,0,0,0,0,0,0,0
其实梅西来香港只是因为球队要去香港打比赛，梅西只是跟来，并不是来比赛。其实梅西也不是故意的，因为主办方给的只是球队的钱并未加梅西的钱却想占便宜让梅西上场，所以梅西自然黑着脸。,2,5,保密,3537115937769999,原评论,2,1,0,0,0,1,0,1,2
哥们，多少钱一条，让我也赚点[呲牙][呲牙][呲牙],4,0,保密,354663567,原评论,0,0,0,0,0,0,0,0,0
哥们，多少钱一条，让我也赚点[呲牙][呲牙][呲牙],2,0,保密,476720277,原评论,0,0,0,0,0,0,0,0,0
